Time(s),CH1(V),CH2(V)
0.002129,2.377246,0.982411
0.002135,2.377246,0.982411
0.002142,2.377246,0.982411
0.002148,2.371779,0.982411
0.002155,2.371779,0.982411
0.002161,2.371779,0.982411
0.002168,2.371779,0.982411
0.002174,2.371779,0.982411
0.002181,2.366312,0.982411
0.002187,2.366312,0.982411
0.002194,2.366312,0.982411
0.002201,2.366312,0.982411
0.002207,2.366312,0.982411
0.002214,2.360844,0.982411
0.002220,2.360844,0.982411
0.002227,2.360844,0.982411
0.002233,2.360844,0.982411
0.002240,2.360844,0.982411
0.002246,2.360844,0.982411
0.002253,2.355377,0.982411
0.002259,2.355377,0.982411
0.002266,2.355377,0.982411
0.002272,2.355377,0.982411
0.002279,2.355377,0.982411
0.002285,2.355377,0.982411
0.002292,2.349910,0.982411
0.002298,2.349910,0.982411
0.002305,2.349910,0.982411
0.002311,2.349910,0.982411
0.002318,2.349910,0.982411
0.002324,2.349910,0.982411
0.002331,2.344442,0.982411
0.002337,2.344442,0.982411
0.002344,2.344442,0.983215
0.002350,2.344442,0.983215
0.002357,2.344442,0.983215
0.002363,2.344442,0.982411
0.002370,2.344442,0.983215
0.002376,2.338975,0.982411
0.002383,2.338975,0.982411
0.002389,2.338975,0.982411
0.002396,2.338975,0.982411
0.002402,2.338975,0.983215
0.002409,2.338975,0.983215
0.002415,2.333508,0.983215
0.002422,2.333508,0.982411
0.002428,2.333508,0.982411
0.002435,2.333508,0.982411
0.002441,2.333508,0.982411
0.002448,2.333508,0.982411
0.002454,2.333508,0.983215
0.002461,2.328040,0.983215
0.002467,2.328040,0.983215
0.002474,2.328040,0.983215
0.002480,2.328040,0.983215
0.002487,2.328040,0.983215
0.002493,2.328040,0.983215
0.002500,2.328040,0.983215
0.002507,2.322573,0.983215
0.002513,2.322573,0.983215
0.002520,2.322573,0.983215
0.002526,2.322573,0.983215
0.002533,2.322573,0.983215
0.002539,2.322573,0.983215
0.002546,2.322573,0.983215
0.002552,2.322573,0.983215
0.002559,2.317106,0.983215
0.002565,2.317106,0.983215
0.002572,2.317106,0.983215
0.002578,2.317106,0.983215
0.002585,2.317106,0.983215
0.002591,2.317106,0.983215
0.002598,2.317106,0.983215
0.002604,2.317106,0.983215
0.002611,2.317106,0.983215
0.002617,2.311638,0.983215
0.002624,2.311638,0.983215
0.002630,2.311638,0.983215
0.002637,2.311638,0.983215
0.002643,2.311638,0.983215
0.002650,2.311638,0.983215
0.002656,2.311638,0.983215
0.002663,2.311638,0.983215
0.002669,2.311638,0.983215
0.002676,2.306171,0.983215
0.002682,2.306171,0.983215
0.002689,2.306171,0.983215
0.002695,2.306171,0.983215
0.002702,2.306171,0.983215
0.002708,2.306171,0.983215
0.002715,2.306171,0.983215
0.002721,2.306171,0.983215
0.002728,2.306171,0.983215
0.002734,2.306171,0.983215
0.002741,2.306171,0.983215
0.002747,2.300704,0.983215
0.002754,2.300704,0.983215
0.002760,2.300704,0.983215
0.002767,2.300704,0.983215
0.002773,2.300704,0.983215
0.002780,2.300704,0.983215
0.002786,2.300704,0.983215
0.002793,2.300704,0.983215
0.002799,2.300704,0.983215
0.002806,2.300704,0.983215
0.002812,2.300704,0.983215
0.002819,2.300704,0.983215
0.002826,2.295236,0.983215
0.002832,2.295236,0.983215
0.002839,2.295236,0.983215
0.002845,2.295236,0.983215
0.002852,2.295236,0.983215
0.002858,2.295236,0.983215
0.002865,2.295236,0.983215
0.002871,2.295236,0.983215
0.002878,2.295236,0.984019
0.002884,2.295236,0.984019
0.002891,2.295236,0.984019
0.002897,2.295236,0.983215
0.002904,2.289769,0.983215
0.002910,2.289769,0.983215
0.002917,2.289769,0.984019
0.002923,2.289769,0.984019
0.002930,2.289769,0.984019
0.002936,2.289769,0.984019
0.002943,2.289769,0.984019
0.002949,2.289769,0.983215
0.002956,2.289769,0.983215
0.002962,2.289769,0.983215
0.002969,2.289769,0.984019
0.002975,2.289769,0.984019
0.002982,2.289769,0.984019
0.002988,2.289769,0.984019
0.002995,2.284302,0.984019
0.003001,2.284302,0.984019
0.003008,2.284302,0.984019
0.003014,2.284302,0.984019
0.003021,2.284302,0.984019
0.003027,2.284302,0.984019
0.003034,2.284302,0.984019
0.003040,2.284302,0.984019
0.003047,2.284302,0.984019
0.003053,2.284302,0.984019
0.003060,2.284302,0.984019
0.003066,2.284302,0.984019
0.003073,2.284302,0.984019
0.003079,2.284302,0.984019
0.003086,2.278834,0.984019
0.003092,2.278834,0.984019
0.003099,2.278834,0.984019
0.003105,2.278834,0.984019
0.003112,2.278834,0.984019
0.003118,2.278834,0.984019
0.003125,2.278834,0.984019
0.003132,2.278834,0.984019
0.003138,2.278834,0.984019
0.003145,2.278834,0.984019
0.003151,2.278834,0.984019
0.003158,2.278834,0.984019
0.003164,2.278834,0.984019
0.003171,2.278834,0.984019
0.003177,2.278834,0.984019
0.003184,2.278834,0.984019
0.003190,2.278834,0.984019
0.003197,2.278834,0.984019
0.003203,2.278834,0.984019
0.003210,2.273367,0.984019
0.003216,2.273367,0.984019
0.003223,2.273367,0.984019
0.003229,2.273367,0.984019
0.003236,2.273367,0.984019
0.003242,2.273367,0.984019
0.003249,2.273367,0.984019
0.003255,2.273367,0.984019
0.003262,2.273367,0.984019
0.003268,2.273367,0.984019
0.003275,2.273367,0.984019
0.003281,2.273367,0.984019
0.003288,2.273367,0.984019
0.003294,2.273367,0.984019
0.003301,2.273367,0.984019
0.003307,2.273367,0.984019
0.003314,2.273367,0.984019
0.003320,2.273367,0.984019
0.003327,2.273367,0.984019
0.003333,2.273367,0.984019
0.003340,2.273367,0.984019
0.003346,2.273367,0.984019
0.003353,2.273367,0.984019
0.003359,2.267900,0.984019
0.003366,2.267900,0.984019
0.003372,2.267900,0.984019
0.003379,2.267900,0.984019
0.003385,2.267900,0.983215
0.003392,2.267900,0.984019
0.003398,2.267900,0.984019
0.003405,2.267900,0.984019
0.003411,2.267900,0.984019
0.003418,2.267900,0.984019
0.003424,2.267900,0.984019
0.003431,2.267900,0.984019
0.003437,2.267900,0.984019
0.003444,2.267900,0.984019
0.003451,2.267900,0.984019
0.003457,2.267900,0.984019
0.003464,2.267900,0.984019
0.003470,2.267900,0.984019
0.003477,2.267900,0.984019
0.003483,2.267900,0.984019
0.003490,2.267900,0.984019
0.003496,2.267900,0.984019
0.003503,2.267900,0.984019
0.003509,2.267900,0.984019
0.003516,2.267900,0.984019
0.003522,2.267900,0.984019
0.003529,2.267900,0.984019
0.003535,2.267900,0.984019
0.003542,2.267900,0.984019
