Time(s),CH1(V),CH2(V)
-0.038535,2.554368,0.660697
-0.038529,2.554368,0.660697
-0.038522,2.554368,0.660697
-0.038516,2.554368,0.660697
-0.038509,2.554368,0.660697
-0.038503,2.554368,0.660697
-0.038496,2.554368,0.660697
-0.038490,2.554368,0.660697
-0.038483,2.554368,0.660697
-0.038477,2.554368,0.660697
-0.038470,2.554368,0.660697
-0.038464,2.554368,0.660697
-0.038457,2.554368,0.660697
-0.038451,2.554368,0.660697
-0.038444,2.554368,0.660697
-0.038438,2.554368,0.660697
-0.038431,2.554368,0.660697
-0.038424,2.554368,0.660697
-0.038418,2.554368,0.660697
-0.038411,2.554368,0.660697
-0.038405,2.554368,0.660697
-0.038398,2.554368,0.660697
-0.038392,2.554368,0.660697
-0.038385,2.554368,0.660697
-0.038379,2.554368,0.660697
-0.038372,2.554368,0.660697
-0.038366,2.554368,0.660697
-0.038359,2.554368,0.660697
-0.038353,2.554368,0.660697
-0.038346,2.554368,0.660697
-0.038340,2.554368,0.660697
-0.038333,2.554368,0.660697
-0.038327,2.554368,0.660697
-0.038320,2.554368,0.660697
-0.038314,2.554368,0.660697
-0.038307,2.554368,0.660697
-0.038301,2.554368,0.660697
-0.038294,2.554368,0.660697
-0.038288,2.554368,0.660697
-0.038281,2.554368,0.660697
-0.038275,2.554368,0.660697
-0.038268,2.554368,0.660697
-0.038262,2.554368,0.660697
-0.038255,2.554368,0.660697
-0.038249,2.554368,0.660697
-0.038242,2.554368,0.660697
-0.038236,2.554368,0.660697
-0.038229,2.554368,0.660697
-0.038223,2.554368,0.660697
-0.038216,2.554368,0.660697
-0.038210,2.554368,0.660697
-0.038203,2.554368,0.660697
-0.038197,2.554368,0.660697
-0.038190,2.554368,0.660697
-0.038184,2.554368,0.660697
-0.038177,2.554368,0.660697
-0.038171,2.554368,0.660697
-0.038164,2.554368,0.660697
-0.038158,2.554368,0.660697
-0.038151,2.554368,0.660697
-0.038145,2.554368,0.660697
-0.038138,2.554368,0.660697
-0.038132,2.554368,0.660697
-0.038125,2.554368,0.660697
-0.038118,2.554368,0.660697
-0.038112,2.554368,0.660697
-0.038105,2.554368,0.660697
-0.038099,2.554368,0.660697
-0.038092,2.554368,0.660697
-0.038086,2.554368,0.660697
-0.038079,2.554368,0.660697
-0.038073,2.554368,0.660697
-0.038066,2.554368,0.660697
-0.038060,2.554368,0.660697
-0.038053,2.554368,0.660697
-0.038047,2.554368,0.660697
-0.038040,2.554368,0.660697
-0.038034,2.554368,0.660697
-0.038027,2.554368,0.660697
-0.038021,2.554368,0.660697
-0.038014,2.554368,0.660697
-0.038008,2.554368,0.660697
-0.038001,2.554368,0.660697
-0.037995,2.554368,0.660697
-0.037988,2.554368,0.660697
-0.037982,2.554368,0.660697
-0.037975,2.554368,0.660697
-0.037969,2.554368,0.660697
-0.037962,2.554368,0.660697
-0.037956,2.554368,0.660697
-0.037949,2.554368,0.660697
-0.037943,2.554368,0.660697
-0.037936,2.554368,0.660697
-0.037930,2.554368,0.660697
-0.037923,2.554368,0.660697
-0.037917,2.554368,0.660697
-0.037910,2.554368,0.660697
-0.037904,2.554368,0.660697
-0.037897,2.554368,0.660697
-0.037891,2.554368,0.660697
-0.037884,2.554368,0.660697
-0.037878,2.554368,0.660697
-0.037871,2.554368,0.660697
-0.037865,2.554368,0.660697
-0.037858,2.554368,0.660697
-0.037852,2.554368,0.660697
-0.037845,2.554368,0.660697
-0.037839,2.554368,0.660697
-0.037832,2.554368,0.660697
-0.037826,2.554368,0.660697
-0.037819,2.554368,0.660697
-0.037813,2.554368,0.660697
-0.037806,2.554368,0.660697
-0.037799,2.554368,0.660697
-0.037793,2.554368,0.660697
-0.037786,2.554368,0.660697
-0.037780,2.554368,0.660697
-0.037773,2.554368,0.660697
-0.037767,2.554368,0.660697
-0.037760,2.554368,0.660697
-0.037754,2.554368,0.660697
-0.037747,2.554368,0.660697
-0.037741,2.554368,0.660697
-0.037734,2.554368,0.660697
-0.037728,2.554368,0.660697
-0.037721,2.554368,0.660697
-0.037715,2.554368,0.660697
-0.037708,2.554368,0.660697
-0.037702,2.554368,0.660697
-0.037695,2.554368,0.660697
-0.037689,2.554368,0.660697
-0.037682,2.554368,0.660697
-0.037676,2.554368,0.660697
-0.037669,2.554368,0.660697
-0.037663,2.554368,0.660697
-0.037656,2.554368,0.660697
-0.037650,2.554368,0.660697
-0.037643,2.554368,0.660697
-0.037637,2.554368,0.660697
-0.037630,2.554368,0.660697
-0.037624,2.554368,0.660697
-0.037617,2.554368,0.660697
-0.037611,2.554368,0.660697
-0.037604,2.554368,0.660697
-0.037598,2.554368,0.660697
-0.037591,2.554368,0.660697
-0.037585,2.554368,0.660697
-0.037578,2.554368,0.660697
-0.037572,2.554368,0.660697
-0.037565,2.554368,0.660697
-0.037559,2.554368,0.660697
-0.037552,2.554368,0.660697
-0.037546,2.554368,0.660697
-0.037539,2.554368,0.660697
-0.037533,2.554368,0.660697
-0.037526,2.554368,0.660697
-0.037520,2.554368,0.660697
-0.037513,2.554368,0.660697
-0.037507,2.554368,0.660697
-0.037500,2.554368,0.660697
-0.037493,2.554368,0.660697
-0.037487,2.554368,0.660697
-0.037480,2.554368,0.660697
-0.037474,2.554368,0.660697
-0.037467,2.554368,0.660697
-0.037461,2.554368,0.660697
-0.037454,2.554368,0.660697
-0.037448,2.554368,0.660697
