in s,C1 in V,C2 in V
-3.1801168E-02,1.42000381E+01,5.00003815E-01
-3.1800704E-02,1.42000381E+01,5.00003815E-01
-3.1800240E-02,1.42000381E+01,5.00003815E-01
-3.1799776E-02,1.42000381E+01,5.00003815E-01
-3.1799312E-02,1.42000381E+01,5.00003815E-01
-3.1798848E-02,1.42000381E+01,5.00003815E-01
-3.1798384E-02,1.42000381E+01,5.00003815E-01
-3.1797920E-02,1.42000381E+01,5.00003815E-01
-3.1797456E-02,1.42000381E+01,5.00003815E-01
-3.1796992E-02,1.42000381E+01,5.00003815E-01
-3.1796528E-02,1.42000381E+01,5.00003815E-01
-3.1796064E-02,1.42000381E+01,5.00003815E-01
-3.1795600E-02,1.42000381E+01,5.00003815E-01
-3.1795136E-02,1.42000381E+01,5.00003815E-01
-3.1794672E-02,1.42000381E+01,5.00003815E-01
-3.1794208E-02,1.42000381E+01,5.00003815E-01
-3.1793744E-02,1.42000381E+01,5.00003815E-01
-3.1793280E-02,1.42000381E+01,5.00003815E-01
-3.1792816E-02,1.42000381E+01,5.00003815E-01
-3.1792352E-02,1.42000381E+01,5.00003815E-01
-3.1791888E-02,1.42000381E+01,5.00003815E-01
-3.1791424E-02,1.42000381E+01,5.00003815E-01
-3.1790960E-02,1.42000381E+01,5.00003815E-01
-3.1790496E-02,1.42000381E+01,5.00003815E-01
-3.1790032E-02,1.42000381E+01,5.00003815E-01
-3.1789568E-02,1.42000381E+01,5.00003815E-01
-3.1789104E-02,1.42000381E+01,5.00003815E-01
-3.1788640E-02,1.42000381E+01,5.00003815E-01
-3.1788176E-02,1.42000381E+01,5.00003815E-01
-3.1787712E-02,1.42000381E+01,5.00003815E-01
-3.1787248E-02,1.42000381E+01,5.00003815E-01
-3.1786784E-02,1.42000381E+01,5.00003815E-01
-3.1786320E-02,1.42000381E+01,5.00003815E-01
-3.1785856E-02,1.42000381E+01,5.00003815E-01
-3.1785392E-02,1.42000381E+01,5.00003815E-01
-3.1784928E-02,1.42000381E+01,5.00003815E-01
-3.1784464E-02,1.42000381E+01,5.00003815E-01
-3.1784000E-02,1.42000381E+01,5.00003815E-01
-3.1783536E-02,1.42000381E+01,5.00003815E-01
-3.1783072E-02,1.42000381E+01,5.00003815E-01
-3.1782608E-02,1.42000381E+01,5.00003815E-01
-3.1782144E-02,1.42000381E+01,5.00003815E-01
-3.1781680E-02,1.42000381E+01,5.00003815E-01
-3.1781216E-02,1.42000381E+01,5.00003815E-01
-3.1780752E-02,1.42000381E+01,5.00003815E-01
-3.1780288E-02,1.42000381E+01,5.00003815E-01
-3.1779824E-02,1.42000381E+01,5.00003815E-01
-3.1779360E-02,1.42000381E+01,5.00003815E-01
-3.1778896E-02,1.42000381E+01,5.00003815E-01
-3.1778432E-02,1.42000381E+01,5.00003815E-01
-3.1777968E-02,1.42000381E+01,5.00003815E-01
-3.1777504E-02,1.42000381E+01,5.00003815E-01
-3.1777040E-02,1.42000381E+01,5.00003815E-01
-3.1776576E-02,1.42000381E+01,5.00003815E-01
-3.1776112E-02,1.42000381E+01,5.00003815E-01
-3.1775648E-02,1.42000381E+01,5.00003815E-01
-3.1775184E-02,1.42000381E+01,5.00003815E-01
-3.1774720E-02,1.42000381E+01,5.00003815E-01
-3.1774256E-02,1.42000381E+01,5.00003815E-01
-3.1773792E-02,1.42000381E+01,5.00003815E-01
-3.1773328E-02,1.42000381E+01,5.00003815E-01
-3.1772864E-02,1.42000381E+01,5.00003815E-01
-3.1772400E-02,1.42000381E+01,5.00003815E-01
-3.1771936E-02,1.42000381E+01,5.00003815E-01
-3.1771472E-02,1.42000381E+01,5.00003815E-01
-3.1771008E-02,1.42000381E+01,5.00003815E-01
-3.1770544E-02,1.42000381E+01,5.00003815E-01
-3.1770080E-02,1.42000381E+01,5.00003815E-01
-3.1769616E-02,1.42000381E+01,5.00003815E-01
-3.1769152E-02,1.42000381E+01,5.00003815E-01
-3.1768688E-02,1.42000381E+01,5.00003815E-01
-3.1768224E-02,1.42000381E+01,5.00003815E-01
-3.1767760E-02,1.42000381E+01,5.00003815E-01
-3.1767296E-02,1.42000381E+01,5.00003815E-01
-3.1766832E-02,1.42000381E+01,5.00003815E-01
-3.1766368E-02,1.42000381E+01,5.00003815E-01
-3.1765904E-02,1.42000381E+01,5.00003815E-01
-3.1765440E-02,1.42000381E+01,5.00003815E-01
-3.1764976E-02,1.42000381E+01,5.00003815E-01
-3.1764512E-02,1.42000381E+01,5.00003815E-01
-3.1764048E-02,1.42000381E+01,5.00003815E-01
-3.1763584E-02,1.42000381E+01,5.00003815E-01
-3.1763120E-02,1.42000381E+01,5.00003815E-01
-3.1762656E-02,1.42000381E+01,5.00003815E-01
-3.1762192E-02,1.42000381E+01,5.00003815E-01
-3.1761728E-02,1.42000381E+01,5.00003815E-01
-3.1761264E-02,1.42000381E+01,5.00003815E-01
-3.1760800E-02,1.42000381E+01,5.00003815E-01
-3.1760336E-02,1.42000381E+01,5.00003815E-01
-3.1759872E-02,1.42000381E+01,5.00003815E-01
-3.1759408E-02,1.42000381E+01,5.00003815E-01
-3.1758944E-02,1.42000381E+01,5.00003815E-01
-3.1758480E-02,1.42000381E+01,5.00003815E-01
-3.1758016E-02,1.42000381E+01,5.00003815E-01
-3.1757552E-02,1.42000381E+01,5.00003815E-01
-3.1757088E-02,1.42000381E+01,5.00003815E-01
-3.1756624E-02,1.42000381E+01,5.00003815E-01
-3.1756160E-02,1.42000381E+01,5.00003815E-01
-3.1755696E-02,1.42000381E+01,5.00003815E-01
-3.1755232E-02,1.42000381E+01,5.00003815E-01
-3.1754768E-02,1.42000381E+01,5.00003815E-01
-3.1754304E-02,1.42000381E+01,5.00003815E-01
-3.1753840E-02,1.42000381E+01,5.00003815E-01
-3.1753376E-02,1.42000381E+01,5.00003815E-01
-3.1752912E-02,1.42000381E+01,5.00003815E-01
-3.1752448E-02,1.42000381E+01,5.00003815E-01
-3.1751984E-02,1.42000381E+01,5.00003815E-01
-3.1751520E-02,1.42000381E+01,5.00003815E-01
-3.1751056E-02,1.42000381E+01,5.00003815E-01
-3.1750592E-02,1.42000381E+01,5.00003815E-01
-3.1750128E-02,1.42000381E+01,5.00003815E-01
-3.1749664E-02,1.42000381E+01,5.00003815E-01
-3.1749200E-02,1.42000381E+01,5.00003815E-01
-3.1748736E-02,1.42000381E+01,5.00003815E-01
-3.1748272E-02,1.42000381E+01,5.00003815E-01
-3.1747808E-02,1.42000381E+01,5.00003815E-01
-3.1747344E-02,1.42000381E+01,5.00003815E-01
-3.1746880E-02,1.42000381E+01,5.00003815E-01
-3.1746416E-02,1.42000381E+01,5.00003815E-01
-3.1745952E-02,1.42000381E+01,5.00003815E-01
-3.1745488E-02,1.42000381E+01,5.00003815E-01
-3.1745024E-02,1.42000381E+01,5.00003815E-01
-3.1744560E-02,1.42000381E+01,5.00003815E-01
-3.1744096E-02,1.42000381E+01,5.00003815E-01
-3.1743632E-02,1.42000381E+01,5.00003815E-01
-3.1743168E-02,1.42000381E+01,5.00003815E-01
-3.1742704E-02,1.42000381E+01,5.00003815E-01
-3.1742240E-02,1.42000381E+01,5.00003815E-01
-3.1741776E-02,1.42000381E+01,5.00003815E-01
-3.1741312E-02,1.42000381E+01,5.00003815E-01
-3.1740848E-02,1.42000381E+01,5.00003815E-01
-3.1740384E-02,1.42000381E+01,5.00003815E-01
-3.1739920E-02,1.42000381E+01,5.00003815E-01
-3.1739456E-02,1.42000381E+01,5.00003815E-01
-3.1738992E-02,1.42000381E+01,5.00003815E-01
-3.1738528E-02,1.42000381E+01,5.00003815E-01
-3.1738064E-02,1.42000381E+01,5.00003815E-01
-3.1737600E-02,1.42000381E+01,5.00003815E-01
-3.1737136E-02,1.42000381E+01,5.00003815E-01
-3.1736672E-02,1.42000381E+01,5.00003815E-01
-3.1736208E-02,1.42000381E+01,5.00003815E-01
-3.1735744E-02,1.42000381E+01,5.00003815E-01
-3.1735280E-02,1.42000381E+01,5.00003815E-01
-3.1734816E-02,1.42000381E+01,5.00003815E-01
-3.1734352E-02,1.42000381E+01,5.00003815E-01
-3.1733888E-02,1.42000381E+01,5.00003815E-01
-3.1733424E-02,1.42000381E+01,5.00003815E-01
-3.1732960E-02,1.42000381E+01,5.00003815E-01
-3.1732496E-02,1.42000381E+01,5.00003815E-01
-3.1732032E-02,1.42000381E+01,5.00003815E-01
-3.1731568E-02,1.42000381E+01,5.00003815E-01
-3.1731104E-02,1.42000381E+01,5.00003815E-01
-3.1730640E-02,1.42000381E+01,5.00003815E-01
-3.1730176E-02,1.42000381E+01,5.00003815E-01
-3.1729712E-02,1.42000381E+01,5.00003815E-01
-3.1729248E-02,1.42000381E+01,5.00003815E-01
-3.1728784E-02,1.42000381E+01,5.00003815E-01
-3.1728320E-02,1.42000381E+01,5.00003815E-01
-3.1727856E-02,1.42000381E+01,5.00003815E-01
-3.1727392E-02,1.42000381E+01,5.00003815E-01
-3.1726928E-02,1.42000381E+01,5.00003815E-01
-3.1726464E-02,1.42000381E+01,5.00003815E-01
-3.1726000E-02,1.42000381E+01,5.00003815E-01
-3.1725536E-02,1.42000381E+01,5.00003815E-01
-3.1725072E-02,1.42000381E+01,5.00003815E-01
-3.1724608E-02,1.42000381E+01,5.00003815E-01
-3.1724144E-02,1.42000381E+01,5.00003815E-01
-3.1723680E-02,1.42000381E+01,5.00003815E-01
-3.1723216E-02,1.42000381E+01,5.00003815E-01
-3.1722752E-02,1.42000381E+01,5.00003815E-01
-3.1722288E-02,1.42000381E+01,5.00003815E-01
-3.1721824E-02,1.42000381E+01,5.00003815E-01
-3.1721360E-02,1.42000381E+01,5.00003815E-01
-3.1720896E-02,1.42000381E+01,5.00003815E-01
-3.1720432E-02,1.42000381E+01,5.00003815E-01
-3.1719968E-02,1.42000381E+01,5.00003815E-01
-3.1719504E-02,1.42000381E+01,5.00003815E-01
-3.1719040E-02,1.42000381E+01,5.00003815E-01
-3.1718576E-02,1.42000381E+01,5.00003815E-01
-3.1718112E-02,1.42000381E+01,5.00003815E-01
-3.1717648E-02,1.42000381E+01,5.00003815E-01
-3.1717184E-02,1.42000381E+01,5.00003815E-01
-3.1716720E-02,1.42000381E+01,5.00003815E-01
-3.1716256E-02,1.42000381E+01,5.00003815E-01
-3.1715792E-02,1.42000381E+01,5.00003815E-01
-3.1715328E-02,1.42000381E+01,5.00003815E-01
-3.1714864E-02,1.42000381E+01,5.00003815E-01
-3.1714400E-02,1.42000381E+01,5.00003815E-01
-3.1713936E-02,1.42000381E+01,5.00003815E-01
-3.1713472E-02,1.42000381E+01,5.00003815E-01
-3.1713008E-02,1.42000381E+01,5.00003815E-01
-3.1712544E-02,1.42000381E+01,5.00003815E-01
-3.1712080E-02,1.42000381E+01,5.00003815E-01
-3.1711616E-02,1.42000381E+01,5.00003815E-01
-3.1711152E-02,1.42000381E+01,5.00003815E-01
-3.1710688E-02,1.42000381E+01,5.00003815E-01
-3.1710224E-02,1.42000381E+01,5.00003815E-01
-3.1709760E-02,1.42000381E+01,5.00003815E-01
-3.1709296E-02,1.42000381E+01,5.00003815E-01
-3.1708832E-02,1.42000381E+01,5.00003815E-01
-3.1708368E-02,1.42000381E+01,5.00003815E-01
-3.1707904E-02,1.42000381E+01,5.00003815E-01
-3.1707440E-02,1.42000381E+01,5.00003815E-01
-3.1706976E-02,1.42000381E+01,5.00003815E-01
-3.1706512E-02,1.42000381E+01,5.00003815E-01
-3.1706048E-02,1.42000381E+01,5.00003815E-01
-3.1705584E-02,1.42000381E+01,5.00003815E-01
-3.1705120E-02,1.42000381E+01,5.00003815E-01
-3.1704656E-02,1.42000381E+01,5.00003815E-01
-3.1704192E-02,1.42000381E+01,5.00003815E-01
-3.1703728E-02,1.42000381E+01,5.00003815E-01
-3.1703264E-02,1.42000381E+01,5.00003815E-01
-3.1702800E-02,1.42000381E+01,5.00003815E-01
-3.1702336E-02,1.42000381E+01,5.00003815E-01
-3.1701872E-02,1.42000381E+01,5.00003815E-01
-3.1701408E-02,1.42000381E+01,5.00003815E-01
-3.1700944E-02,1.42000381E+01,5.00003815E-01
-3.1700480E-02,1.42000381E+01,5.00003815E-01
-3.1700016E-02,1.42000381E+01,5.00003815E-01
-3.1699552E-02,1.42000381E+01,5.00003815E-01
-3.1699088E-02,1.42000381E+01,5.00003815E-01
-3.1698624E-02,1.42000381E+01,5.00003815E-01
-3.1698160E-02,1.42000381E+01,5.00003815E-01
-3.1697696E-02,1.42000381E+01,5.00003815E-01
-3.1697232E-02,1.42000381E+01,5.00003815E-01
-3.1696768E-02,1.42000381E+01,5.00003815E-01
-3.1696304E-02,1.42000381E+01,5.00003815E-01
-3.1695840E-02,1.42000381E+01,5.00003815E-01
-3.1695376E-02,1.42000381E+01,5.00003815E-01
-3.1694912E-02,1.42000381E+01,5.00003815E-01
-3.1694448E-02,1.42000381E+01,5.00003815E-01
-3.1693984E-02,1.42000381E+01,5.00003815E-01
-3.1693520E-02,1.42000381E+01,5.00003815E-01
-3.1693056E-02,1.42000381E+01,5.00003815E-01
-3.1692592E-02,1.42000381E+01,5.00003815E-01
-3.1692128E-02,1.42000381E+01,5.00003815E-01
-3.1691664E-02,1.42000381E+01,5.00003815E-01
-3.1691200E-02,1.42000381E+01,5.00003815E-01
-3.1690736E-02,1.42000381E+01,5.00003815E-01
-3.1690272E-02,1.42000381E+01,5.00003815E-01
-3.1689808E-02,1.42000381E+01,5.00003815E-01
-3.1689344E-02,1.42000381E+01,5.00003815E-01
-3.1688880E-02,1.42000381E+01,5.00003815E-01
-3.1688416E-02,1.42000381E+01,5.00003815E-01
-3.1687952E-02,1.42000381E+01,5.00003815E-01
-3.1687488E-02,1.42000381E+01,5.00003815E-01
-3.1687024E-02,1.42000381E+01,5.00003815E-01
-3.1686560E-02,1.42000381E+01,5.00003815E-01
-3.1686096E-02,1.42000381E+01,5.00003815E-01
-3.1685632E-02,1.42000381E+01,5.00003815E-01
-3.1685168E-02,1.42000381E+01,5.00003815E-01
-3.1684704E-02,1.42000381E+01,5.00003815E-01
-3.1684240E-02,1.42000381E+01,5.00003815E-01
-3.1683776E-02,1.42000381E+01,5.00003815E-01
-3.1683312E-02,1.42000381E+01,5.00003815E-01
-3.1682848E-02,1.42000381E+01,5.00003815E-01
-3.1682384E-02,1.42000381E+01,5.00003815E-01
-3.1681920E-02,1.42000381E+01,5.00003815E-01
-3.1681456E-02,1.42000381E+01,5.00003815E-01
-3.1680992E-02,1.42000381E+01,5.00003815E-01
-3.1680528E-02,1.42000381E+01,5.00003815E-01
-3.1680064E-02,1.42000381E+01,5.00003815E-01
-3.1679600E-02,1.42000381E+01,5.00003815E-01
-3.1679136E-02,1.42000381E+01,5.00003815E-01
-3.1678672E-02,1.42000381E+01,5.00003815E-01
-3.1678208E-02,1.42000381E+01,5.00003815E-01
-3.1677744E-02,1.42000381E+01,5.00003815E-01
-3.1677280E-02,1.42000381E+01,5.00003815E-01
-3.1676816E-02,1.42000381E+01,5.00003815E-01
-3.1676352E-02,1.42000381E+01,5.00003815E-01
-3.1675888E-02,1.42000381E+01,5.00003815E-01
-3.1675424E-02,1.42000381E+01,5.00003815E-01
-3.1674960E-02,1.42000381E+01,5.00003815E-01
-3.1674496E-02,1.42000381E+01,5.00003815E-01
-3.1674032E-02,1.42000381E+01,5.00003815E-01
-3.1673568E-02,1.42000381E+01,5.00003815E-01
-3.1673104E-02,1.42000381E+01,5.00003815E-01
-3.1672640E-02,1.42000381E+01,5.00003815E-01
-3.1672176E-02,1.42000381E+01,5.00003815E-01
-3.1671712E-02,1.42000381E+01,5.00003815E-01
-3.1671248E-02,1.42000381E+01,5.00003815E-01
-3.1670784E-02,1.42000381E+01,5.00003815E-01
-3.1670320E-02,1.42000381E+01,5.00003815E-01
-3.1669856E-02,1.42000381E+01,5.00003815E-01
-3.1669392E-02,1.42000381E+01,5.00003815E-01
-3.1668928E-02,1.42000381E+01,5.00003815E-01
-3.1668464E-02,1.42000381E+01,5.00003815E-01
-3.1668000E-02,1.42000381E+01,5.00003815E-01
-3.1667536E-02,1.42000381E+01,5.00003815E-01
-3.1667072E-02,1.42000381E+01,5.00003815E-01
-3.1666608E-02,1.42000381E+01,5.00003815E-01
-3.1666144E-02,1.42000381E+01,5.00003815E-01
-3.1665680E-02,1.42000381E+01,5.00003815E-01
-3.1665216E-02,1.42000381E+01,5.00003815E-01
-3.1664752E-02,1.42000381E+01,5.00003815E-01
-3.1664288E-02,1.42000381E+01,5.00003815E-01
-3.1663824E-02,1.42000381E+01,5.00003815E-01
-3.1663360E-02,1.42000381E+01,5.00003815E-01
-3.1662896E-02,1.42000381E+01,5.00003815E-01
-3.1662432E-02,1.42000381E+01,5.00003815E-01
-3.1661968E-02,1.42000381E+01,5.00003815E-01
-3.1661504E-02,1.42000381E+01,5.00003815E-01
-3.1661040E-02,1.42000381E+01,5.00003815E-01
-3.1660576E-02,1.42000381E+01,5.00003815E-01
-3.1660112E-02,1.42000381E+01,5.00003815E-01
-3.1659648E-02,1.42000381E+01,5.00003815E-01
-3.1659184E-02,1.42000381E+01,5.00003815E-01
-3.1658720E-02,1.42000381E+01,5.00003815E-01
-3.1658256E-02,1.42000381E+01,5.00003815E-01
-3.1657792E-02,1.42000381E+01,5.00003815E-01
-3.1657328E-02,1.42000381E+01,5.00003815E-01
-3.1656864E-02,1.42000381E+01,5.00003815E-01
-3.1656400E-02,1.42000381E+01,5.00003815E-01
-3.1655936E-02,1.42000381E+01,5.00003815E-01
-3.1655472E-02,1.42000381E+01,5.00003815E-01
-3.1655008E-02,1.42000381E+01,5.00003815E-01
-3.1654544E-02,1.42000381E+01,5.00003815E-01
-3.1654080E-02,1.42000381E+01,5.00003815E-01
-3.1653616E-02,1.42000381E+01,5.00003815E-01
-3.1653152E-02,1.42000381E+01,5.00003815E-01
-3.1652688E-02,1.42000381E+01,5.00003815E-01
-3.1652224E-02,1.42000381E+01,5.00003815E-01
-3.1651760E-02,1.42000381E+01,5.00003815E-01
-3.1651296E-02,1.42000381E+01,5.00003815E-01
-3.1650832E-02,1.42000381E+01,5.00003815E-01
-3.1650368E-02,1.42000381E+01,5.00003815E-01
-3.1649904E-02,1.42000381E+01,5.00003815E-01
-3.1649440E-02,1.42000381E+01,5.00003815E-01
-3.1648976E-02,1.42000381E+01,5.00003815E-01
-3.1648512E-02,1.42000381E+01,5.00003815E-01
-3.1648048E-02,1.42000381E+01,5.00003815E-01
-3.1647584E-02,1.42000381E+01,5.00003815E-01
-3.1647120E-02,1.42000381E+01,5.00003815E-01
-3.1646656E-02,1.42000381E+01,5.00003815E-01
-3.1646192E-02,1.42000381E+01,5.00003815E-01
-3.1645728E-02,1.42000381E+01,5.00003815E-01
-3.1645264E-02,1.42000381E+01,5.00003815E-01
-3.1644800E-02,1.42000381E+01,5.00003815E-01
-3.1644336E-02,1.42000381E+01,5.00003815E-01
-3.1643872E-02,1.42000381E+01,5.00003815E-01
-3.1643408E-02,1.42000381E+01,5.00003815E-01
-3.1642944E-02,1.42000381E+01,5.00003815E-01
-3.1642480E-02,1.42000381E+01,5.00003815E-01
-3.1642016E-02,1.42000381E+01,5.00003815E-01
-3.1641552E-02,1.42000381E+01,5.00003815E-01
-3.1641088E-02,1.42000381E+01,5.00003815E-01
-3.1640624E-02,1.42000381E+01,5.00003815E-01
-3.1640160E-02,1.42000381E+01,5.00003815E-01
-3.1639696E-02,1.42000381E+01,5.00003815E-01
-3.1639232E-02,1.42000381E+01,5.00003815E-01
-3.1638768E-02,1.42000381E+01,5.00003815E-01
-3.1638304E-02,1.42000381E+01,5.00003815E-01
-3.1637840E-02,1.42000381E+01,5.00003815E-01
-3.1637376E-02,1.42000381E+01,5.00003815E-01
-3.1636912E-02,1.42000381E+01,5.00003815E-01
-3.1636448E-02,1.42000381E+01,5.00003815E-01
-3.1635984E-02,1.42000381E+01,5.00003815E-01
-3.1635520E-02,1.42000381E+01,5.00003815E-01
-3.1635056E-02,1.42000381E+01,5.00003815E-01
-3.1634592E-02,1.42000381E+01,5.00003815E-01
-3.1634128E-02,1.42000381E+01,5.00003815E-01
-3.1633664E-02,1.42000381E+01,5.00003815E-01
-3.1633200E-02,1.42000381E+01,5.00003815E-01
-3.1632736E-02,1.42000381E+01,5.00003815E-01
-3.1632272E-02,1.42000381E+01,5.00003815E-01
-3.1631808E-02,1.42000381E+01,5.00003815E-01
-3.1631344E-02,1.42000381E+01,5.00003815E-01
-3.1630880E-02,1.42000381E+01,5.00003815E-01
-3.1630416E-02,1.42000381E+01,5.00003815E-01
-3.1629952E-02,1.42000381E+01,5.00003815E-01
-3.1629488E-02,1.42000381E+01,5.00003815E-01
-3.1629024E-02,1.42000381E+01,5.00003815E-01
-3.1628560E-02,1.42000381E+01,5.00003815E-01
-3.1628096E-02,1.42000381E+01,5.00003815E-01
-3.1627632E-02,1.42000381E+01,5.00003815E-01
-3.1627168E-02,1.42000381E+01,5.00003815E-01
-3.1626704E-02,1.42000381E+01,5.00003815E-01
-3.1626240E-02,1.42000381E+01,5.00003815E-01
-3.1625776E-02,1.42000381E+01,5.00003815E-01
-3.1625312E-02,1.42000381E+01,5.00003815E-01
-3.1624848E-02,1.42000381E+01,5.00003815E-01
-3.1624384E-02,1.42000381E+01,5.00003815E-01
-3.1623920E-02,1.42000381E+01,5.00003815E-01
-3.1623456E-02,1.42000381E+01,5.00003815E-01
-3.1622992E-02,1.42000381E+01,5.00003815E-01
-3.1622528E-02,1.42000381E+01,5.00003815E-01
-3.1622064E-02,1.42000381E+01,5.00003815E-01
-3.1621600E-02,1.42000381E+01,5.00003815E-01
-3.1621136E-02,1.42000381E+01,5.00003815E-01
-3.1620672E-02,1.42000381E+01,5.00003815E-01
-3.1620208E-02,1.42000381E+01,5.00003815E-01
-3.1619744E-02,1.42000381E+01,5.00003815E-01
-3.1619280E-02,1.42000381E+01,5.00003815E-01
-3.1618816E-02,1.42000381E+01,5.00003815E-01
-3.1618352E-02,1.42000381E+01,5.00003815E-01
-3.1617888E-02,1.42000381E+01,5.00003815E-01
-3.1617424E-02,1.42000381E+01,5.00003815E-01
-3.1616960E-02,1.42000381E+01,5.00003815E-01
-3.1616496E-02,1.42000381E+01,5.00003815E-01
-3.1616032E-02,1.42000381E+01,5.00003815E-01
-3.1615568E-02,1.42000381E+01,5.00003815E-01
-3.1615104E-02,1.42000381E+01,5.00003815E-01
-3.1614640E-02,1.42000381E+01,5.00003815E-01
-3.1614176E-02,1.42000381E+01,5.00003815E-01
-3.1613712E-02,1.42000381E+01,5.00003815E-01
-3.1613248E-02,1.42000381E+01,5.00003815E-01
-3.1612784E-02,1.42000381E+01,5.00003815E-01
-3.1612320E-02,1.42000381E+01,5.00003815E-01
-3.1611856E-02,1.42000381E+01,5.00003815E-01
-3.1611392E-02,1.42000381E+01,5.00003815E-01
-3.1610928E-02,1.42000381E+01,5.00003815E-01
-3.1610464E-02,1.42000381E+01,5.00003815E-01
-3.1610000E-02,1.42000381E+01,5.00003815E-01
-3.1609536E-02,1.42000381E+01,5.00003815E-01
-3.1609072E-02,1.42000381E+01,5.00003815E-01
-3.1608608E-02,1.42000381E+01,5.00003815E-01
-3.1608144E-02,1.42000381E+01,5.00003815E-01
-3.1607680E-02,1.42000381E+01,5.00003815E-01
-3.1607216E-02,1.42000381E+01,5.00003815E-01
-3.1606752E-02,1.42000381E+01,5.00003815E-01
-3.1606288E-02,1.42000381E+01,5.00003815E-01
-3.1605824E-02,1.42000381E+01,5.00003815E-01
-3.1605360E-02,1.42000381E+01,5.00003815E-01
-3.1604896E-02,1.42000381E+01,5.00003815E-01
-3.1604432E-02,1.42000381E+01,5.00003815E-01
-3.1603968E-02,1.42000381E+01,5.00003815E-01
-3.1603504E-02,1.42000381E+01,5.00003815E-01
-3.1603040E-02,1.42000381E+01,5.00003815E-01
-3.1602576E-02,1.42000381E+01,5.00003815E-01
-3.1602112E-02,1.42000381E+01,5.00003815E-01
-3.1601648E-02,1.42000381E+01,5.00003815E-01
-3.1601184E-02,1.42000381E+01,5.00003815E-01
-3.1600720E-02,1.42000381E+01,5.00003815E-01
-3.1600256E-02,1.42000381E+01,5.00003815E-01
-3.1599792E-02,1.42000381E+01,5.00003815E-01
-3.1599328E-02,1.42000381E+01,5.00003815E-01
-3.1598864E-02,1.42000381E+01,5.00003815E-01
-3.1598400E-02,1.42000381E+01,5.00003815E-01
-3.1597936E-02,1.42000381E+01,5.00003815E-01
-3.1597472E-02,1.42000381E+01,5.00003815E-01
-3.1597008E-02,1.42000381E+01,5.00003815E-01
-3.1596544E-02,1.42000381E+01,5.00003815E-01
-3.1596080E-02,1.42000381E+01,5.00003815E-01
-3.1595616E-02,1.42000381E+01,5.00003815E-01
-3.1595152E-02,1.42000381E+01,5.00003815E-01
-3.1594688E-02,1.42000381E+01,5.00003815E-01
-3.1594224E-02,1.42000381E+01,5.00003815E-01
-3.1593760E-02,1.42000381E+01,5.00003815E-01
-3.1593296E-02,1.42000381E+01,5.00003815E-01
-3.1592832E-02,1.42000381E+01,5.00003815E-01
-3.1592368E-02,1.42000381E+01,5.00003815E-01
-3.1591904E-02,1.42000381E+01,5.00003815E-01
-3.1591440E-02,1.42000381E+01,5.00003815E-01
-3.1590976E-02,1.42000381E+01,5.00003815E-01
-3.1590512E-02,1.42000381E+01,5.00003815E-01
-3.1590048E-02,1.42000381E+01,5.00003815E-01
-3.1589584E-02,1.42000381E+01,5.00003815E-01
-3.1589120E-02,1.42000381E+01,5.00003815E-01
-3.1588656E-02,1.42000381E+01,5.00003815E-01
-3.1588192E-02,1.42000381E+01,5.00003815E-01
-3.1587728E-02,1.42000381E+01,5.00003815E-01
-3.1587264E-02,1.42000381E+01,5.00003815E-01
-3.1586800E-02,1.42000381E+01,5.00003815E-01
-3.1586336E-02,1.42000381E+01,5.00003815E-01
-3.1585872E-02,1.42000381E+01,5.00003815E-01
-3.1585408E-02,1.42000381E+01,5.00003815E-01
-3.1584944E-02,1.42000381E+01,5.00003815E-01
-3.1584480E-02,1.42000381E+01,5.00003815E-01
-3.1584016E-02,1.42000381E+01,5.00003815E-01
-3.1583552E-02,1.42000381E+01,5.00003815E-01
-3.1583088E-02,1.42000381E+01,5.00003815E-01
-3.1582624E-02,1.42000381E+01,5.00003815E-01
-3.1582160E-02,1.42000381E+01,5.00003815E-01
-3.1581696E-02,1.42000381E+01,5.00003815E-01
-3.1581232E-02,1.42000381E+01,5.00003815E-01
-3.1580768E-02,1.42000381E+01,5.00003815E-01
-3.1580304E-02,1.42000381E+01,5.00003815E-01
-3.1579840E-02,1.42000381E+01,5.00003815E-01
-3.1579376E-02,1.42000381E+01,5.00003815E-01
-3.1578912E-02,1.42000381E+01,5.00003815E-01
-3.1578448E-02,1.42000381E+01,5.00003815E-01
-3.1577984E-02,1.42000381E+01,5.00003815E-01
-3.1577520E-02,1.42000381E+01,5.00003815E-01
-3.1577056E-02,1.42000381E+01,5.00003815E-01
-3.1576592E-02,1.42000381E+01,5.00003815E-01
-3.1576128E-02,1.42000381E+01,5.00003815E-01
-3.1575664E-02,1.42000381E+01,5.00003815E-01
-3.1575200E-02,1.42000381E+01,5.00003815E-01
-3.1574736E-02,1.42000381E+01,5.00003815E-01
-3.1574272E-02,1.42000381E+01,5.00003815E-01
-3.1573808E-02,1.42000381E+01,5.00003815E-01
-3.1573344E-02,1.42000381E+01,5.00003815E-01
-3.1572880E-02,1.42000381E+01,5.00003815E-01
-3.1572416E-02,1.42000381E+01,5.00003815E-01
-3.1571952E-02,1.42000381E+01,5.00003815E-01
-3.1571488E-02,1.42000381E+01,5.00003815E-01
-3.1571024E-02,1.42000381E+01,5.00003815E-01
-3.1570560E-02,1.42000381E+01,5.00003815E-01
-3.1570096E-02,1.42000381E+01,5.00003815E-01
