in s,C1 in V,C2 in V
-2.2863244E-02,1.0031736E+01,9.92435455E-01
-2.2862868E-02,1.0030930E+01,9.92168427E-01
-2.2862492E-02,1.0033884E+01,9.92237091E-01
-2.2862116E-02,1.0034690E+01,9.92168427E-01
-2.2861740E-02,1.0033079E+01,9.91977692E-01
-2.2861364E-02,1.0029319E+01,9.92328644E-01
-2.2860988E-02,1.0034153E+01,9.92633820E-01
-2.2860612E-02,1.0033347E+01,9.92137909E-01
-2.2860236E-02,1.0032273E+01,9.92015839E-01
-2.2859860E-02,1.0033884E+01,9.91962433E-01
-2.2859484E-02,1.0031199E+01,9.92374420E-01
-2.2859108E-02,1.0030393E+01,9.92412567E-01
-2.2858732E-02,1.0033347E+01,9.92031097E-01
-2.2858356E-02,1.0034421E+01,9.91878510E-01
-2.2857980E-02,1.0031199E+01,9.92198944E-01
-2.2857604E-02,1.0029587E+01,9.92221832E-01
-2.2857228E-02,1.0032542E+01,9.92542267E-01
-2.2856852E-02,1.0031199E+01,9.92458344E-01
-2.2856476E-02,1.0033347E+01,9.92488861E-01
-2.2856100E-02,1.0033884E+01,9.91489410E-01
-2.2855724E-02,1.0030930E+01,9.91489410E-01
-2.2855348E-02,1.0033079E+01,9.92687225E-01
-2.2854972E-02,1.0031736E+01,9.93274689E-01
-2.2854596E-02,1.0031736E+01,9.92366791E-01
-2.2854220E-02,1.0034958E+01,9.91542816E-01
-2.2853844E-02,1.0033884E+01,9.91451263E-01
-2.2853468E-02,1.0034958E+01,9.91947174E-01
-2.2853092E-02,1.0034421E+01,9.93274689E-01
-2.2852716E-02,1.0032810E+01,9.92855072E-01
-2.2852340E-02,1.0038987E+01,9.91527557E-01
-2.2851964E-02,1.0033884E+01,9.91580963E-01
-2.2851588E-02,1.0033616E+01,9.91909027E-01
-2.2851212E-02,1.0032810E+01,9.92198944E-01
-2.2850836E-02,1.0032542E+01,9.92679596E-01
-2.2850460E-02,1.0030662E+01,9.92290497E-01
-2.2850084E-02,1.0032810E+01,9.91329193E-01
-2.2849708E-02,1.0034958E+01,9.91916656E-01
-2.2849332E-02,1.0034153E+01,9.92618561E-01
-2.2848956E-02,1.0038181E+01,9.92099762E-01
-2.2848580E-02,1.0035227E+01,9.91901398E-01
-2.2848204E-02,1.0034690E+01,9.92305756E-01
-2.2847828E-02,1.0033347E+01,9.92176056E-01
-2.2847452E-02,1.0033079E+01,9.92015839E-01
-2.2847076E-02,1.0036301E+01,9.92145538E-01
-2.2846700E-02,1.0034153E+01,9.91802216E-01
-2.2846324E-02,1.0034153E+01,9.92130280E-01
-2.2845948E-02,1.0035227E+01,9.92420197E-01
-2.2845572E-02,1.0036570E+01,9.91840363E-01
-2.2845196E-02,1.0035227E+01,9.92031097E-01
-2.2844820E-02,1.0037913E+01,9.92389679E-01
-2.2844444E-02,1.0037375E+01,9.91855621E-01
-2.2844068E-02,1.0035496E+01,9.91550446E-01
-2.2843692E-02,1.0037375E+01,9.92145538E-01
-2.2843316E-02,1.0038450E+01,9.92595673E-01
-2.2842940E-02,1.0038718E+01,9.92221832E-01
-2.2842564E-02,1.0041135E+01,9.92206573E-01
-2.2842188E-02,1.0039792E+01,9.91970062E-01
-2.2841812E-02,1.0039792E+01,9.91703033E-01
-2.2841436E-02,1.0038987E+01,9.92221832E-01
-2.2841060E-02,1.0037913E+01,9.92595673E-01
-2.2840684E-02,1.0036301E+01,9.92336273E-01
-2.2840308E-02,1.0038450E+01,9.92015839E-01
-2.2839932E-02,1.0038718E+01,9.91962433E-01
-2.2839556E-02,1.0038718E+01,9.91748810E-01
-2.2839180E-02,1.0039524E+01,9.92122650E-01
-2.2838804E-02,1.0039524E+01,9.92626190E-01
-2.2838428E-02,1.0041135E+01,9.92008209E-01
-2.2838052E-02,1.0040330E+01,9.91481781E-01
-2.2837676E-02,1.0039524E+01,9.92450714E-01
-2.2837300E-02,1.0038987E+01,9.92671967E-01
-2.2836924E-02,1.0039524E+01,9.91924286E-01
-2.2836548E-02,1.0040867E+01,9.91718292E-01
-2.2836172E-02,1.0037375E+01,9.92069244E-01
-2.2835796E-02,1.0041135E+01,9.92053986E-01
-2.2835420E-02,1.0040867E+01,9.92412567E-01
-2.2835044E-02,1.0039524E+01,9.92244720E-01
-2.2834668E-02,1.0041672E+01,9.92076874E-01
-2.2834292E-02,1.0038718E+01,9.92252350E-01
-2.2833916E-02,1.0039255E+01,9.91695404E-01
-2.2833540E-02,1.0037913E+01,9.91786957E-01
-2.2833164E-02,1.0038987E+01,9.92855072E-01
-2.2832788E-02,1.0039255E+01,9.92473602E-01
-2.2832412E-02,1.0041672E+01,9.91939545E-01
-2.2832036E-02,1.0039255E+01,9.92099762E-01
-2.2831660E-02,1.0040867E+01,9.92061615E-01
-2.2831284E-02,1.0036838E+01,9.91733551E-01
-2.2830908E-02,1.0036033E+01,9.92328644E-01
-2.2830532E-02,1.0038987E+01,9.92427826E-01
-2.2830156E-02,1.0038987E+01,9.91878510E-01
-2.2829780E-02,1.0040330E+01,9.92282867E-01
-2.2829404E-02,1.0038450E+01,9.92382050E-01
-2.2829028E-02,1.0040598E+01,9.91847992E-01
-2.2828652E-02,1.0037913E+01,9.92259979E-01
-2.2828276E-02,1.0040598E+01,9.91687775E-01
-2.2827900E-02,1.0043015E+01,9.92328644E-01
-2.2827524E-02,1.0040061E+01,9.92710114E-01
-2.2827148E-02,1.0040330E+01,9.92130280E-01
-2.2826772E-02,1.0041941E+01,9.91191864E-01
-2.2826396E-02,1.0039792E+01,9.91703033E-01
-2.2826020E-02,1.0039524E+01,9.92427826E-01
-2.2825644E-02,1.0041941E+01,9.92908478E-01
-2.2825268E-02,1.0040330E+01,9.92000580E-01
-2.2824892E-02,1.0043284E+01,9.91588593E-01
-2.2824516E-02,1.0043552E+01,9.91611481E-01
-2.2824140E-02,1.0038987E+01,9.92061615E-01
-2.2823764E-02,1.0038718E+01,9.92885590E-01
-2.2823388E-02,1.0041672E+01,9.92496490E-01
-2.2823012E-02,1.0041135E+01,9.91680145E-01
-2.2822636E-02,1.0040598E+01,9.91672516E-01
-2.2822260E-02,1.0040061E+01,9.92557526E-01
-2.2821884E-02,1.0039792E+01,9.92397308E-01
-2.2821508E-02,1.0043821E+01,9.91954803E-01
-2.2821132E-02,1.0041135E+01,9.91962433E-01
-2.2820756E-02,1.0038987E+01,9.92107391E-01
-2.2820380E-02,1.0042478E+01,9.92076874E-01
-2.2820004E-02,1.0039524E+01,9.92328644E-01
-2.2819628E-02,1.0039792E+01,9.92023468E-01
-2.2819252E-02,1.0041941E+01,9.91825104E-01
-2.2818876E-02,1.0039255E+01,9.91970062E-01
-2.2818500E-02,1.0041941E+01,9.92321014E-01
-2.2818124E-02,1.0041135E+01,9.91832733E-01
-2.2817748E-02,1.0046238E+01,9.92069244E-01
-2.2817372E-02,1.0046238E+01,9.92359161E-01
-2.2816996E-02,1.0045164E+01,9.92115021E-01
-2.2816620E-02,1.0044358E+01,9.91733551E-01
-2.2816244E-02,1.0041941E+01,9.91779327E-01
-2.2815868E-02,1.0044895E+01,9.92092133E-01
-2.2815492E-02,1.0043552E+01,9.92519379E-01
-2.2815116E-02,1.0046506E+01,9.92160797E-01
-2.2814740E-02,1.0049192E+01,9.92282867E-01
-2.2814364E-02,1.0047312E+01,9.92023468E-01
-2.2813988E-02,1.0047849E+01,9.91748810E-01
-2.2813612E-02,1.0049460E+01,9.91916656E-01
-2.2813236E-02,1.0044089E+01,9.92633820E-01
-2.2812860E-02,1.0048386E+01,9.92351532E-01
-2.2812484E-02,1.0049460E+01,9.91825104E-01
-2.2812108E-02,1.0047581E+01,9.91977692E-01
-2.2811732E-02,1.0049192E+01,9.92435455E-01
-2.2811356E-02,1.0048923E+01,9.91992950E-01
-2.2810980E-02,1.0046775E+01,9.92053986E-01
-2.2810604E-02,1.0045969E+01,9.92572784E-01
-2.2810228E-02,1.0049192E+01,9.92168427E-01
-2.2809852E-02,1.0051072E+01,9.91474152E-01
-2.2809476E-02,1.0048923E+01,9.91756439E-01
-2.2809100E-02,1.0047849E+01,9.92687225E-01
-2.2808724E-02,1.0045164E+01,9.92404938E-01
-2.2808348E-02,1.0047849E+01,9.92023468E-01
-2.2807972E-02,1.0048118E+01,9.91741180E-01
-2.2807596E-02,1.0049998E+01,9.91764069E-01
-2.2807220E-02,1.0047312E+01,9.92145538E-01
-2.2806844E-02,1.0048118E+01,9.92244720E-01
-2.2806468E-02,1.0048655E+01,9.92465973E-01
-2.2806092E-02,1.0047849E+01,9.92557526E-01
-2.2805716E-02,1.0050535E+01,9.91802216E-01
-2.2805340E-02,1.0051340E+01,9.91146088E-01
-2.2804964E-02,1.0049192E+01,9.91901398E-01
-2.2804588E-02,1.0041135E+01,9.92687225E-01
-2.2804212E-02,1.0044089E+01,9.92519379E-01
-2.2803836E-02,1.0048386E+01,9.92160797E-01
-2.2803460E-02,1.0047849E+01,9.91710663E-01
-2.2803084E-02,1.0048923E+01,9.91580963E-01
-2.2802708E-02,1.0047043E+01,9.91733551E-01
-2.2802332E-02,1.0048118E+01,9.92595673E-01
-2.2801956E-02,1.0049192E+01,9.92527008E-01
-2.2801580E-02,1.0051340E+01,9.91954803E-01
-2.2801204E-02,1.0051609E+01,9.91947174E-01
-2.2800828E-02,1.0049460E+01,9.91855621E-01
-2.2800452E-02,1.0048923E+01,9.92137909E-01
-2.2800076E-02,1.0048655E+01,9.92610931E-01
-2.2799700E-02,1.0051609E+01,9.92259979E-01
-2.2799324E-02,1.0050803E+01,9.91893768E-01
-2.2798948E-02,1.0051609E+01,9.91970062E-01
-2.2798572E-02,1.0050803E+01,9.92061615E-01
-2.2798196E-02,1.0050266E+01,9.92198944E-01
-2.2797820E-02,1.0050803E+01,9.92061615E-01
-2.2797444E-02,1.0051609E+01,9.91916656E-01
-2.2797068E-02,1.0050803E+01,9.92305756E-01
-2.2796692E-02,1.0052415E+01,9.92244720E-01
-2.2796316E-02,1.0052952E+01,9.92214203E-01
-2.2795940E-02,1.0051877E+01,9.91863251E-01
-2.2795564E-02,1.0050535E+01,9.91756439E-01
-2.2795188E-02,1.0051609E+01,9.91962433E-01
-2.2794812E-02,1.0050803E+01,9.92626190E-01
-2.2794436E-02,1.0049460E+01,9.92702484E-01
-2.2794060E-02,1.0051340E+01,9.91527557E-01
-2.2793684E-02,1.0052415E+01,9.91832733E-01
-2.2793308E-02,1.0052952E+01,9.92053986E-01
-2.2792932E-02,1.0049998E+01,9.92359161E-01
-2.2792556E-02,1.0052415E+01,9.92252350E-01
-2.2792180E-02,1.0051340E+01,9.92137909E-01
-2.2791804E-02,1.0054294E+01,9.92481232E-01
-2.2791428E-02,1.0052415E+01,9.91878510E-01
-2.2791052E-02,1.0051877E+01,9.91321564E-01
-2.2790676E-02,1.0052146E+01,9.92313385E-01
-2.2790300E-02,1.0047312E+01,9.92717743E-01
-2.2789924E-02,1.0049998E+01,9.91924286E-01
-2.2789548E-02,1.0051609E+01,9.92229462E-01
-2.2789172E-02,1.0052146E+01,9.92084503E-01
-2.2788796E-02,1.0051072E+01,9.91649628E-01
-2.2788420E-02,1.0051877E+01,9.91954803E-01
-2.2788044E-02,1.0047849E+01,9.92733002E-01
-2.2787668E-02,1.0054563E+01,9.92488861E-01
-2.2787292E-02,1.0054294E+01,9.91535187E-01
-2.2786916E-02,1.0052415E+01,9.91924286E-01
-2.2786540E-02,1.0054832E+01,9.92565155E-01
-2.2786164E-02,1.0052683E+01,9.91939545E-01
-2.2785788E-02,1.0054563E+01,9.91962433E-01
-2.2785412E-02,1.0054832E+01,9.91985321E-01
-2.2785036E-02,1.0053489E+01,9.92053986E-01
-2.2784660E-02,1.0051072E+01,9.92229462E-01
-2.2784284E-02,1.0052146E+01,9.92527008E-01
-2.2783908E-02,1.0051877E+01,9.91970062E-01
-2.2783532E-02,1.0052415E+01,9.91519928E-01
-2.2783156E-02,1.0049729E+01,9.92076874E-01
-2.2782780E-02,1.0052683E+01,9.92649078E-01
-2.2782404E-02,1.0054563E+01,9.92321014E-01
-2.2782028E-02,1.0053489E+01,9.91634369E-01
-2.2781652E-02,1.0056711E+01,9.91863251E-01
-2.2781276E-02,1.0056711E+01,9.91985321E-01
-2.2780900E-02,1.0051609E+01,9.92305756E-01
-2.2780524E-02,1.0054563E+01,9.92450714E-01
-2.2780148E-02,1.0055637E+01,9.91733551E-01
-2.2779772E-02,1.0054026E+01,9.91916656E-01
-2.2779396E-02,1.0055369E+01,9.92137909E-01
-2.2779020E-02,1.0054294E+01,9.92038727E-01
-2.2778644E-02,1.0053489E+01,9.91687775E-01
-2.2778268E-02,1.0052683E+01,9.92191315E-01
-2.2777892E-02,1.0056174E+01,9.92084503E-01
-2.2777516E-02,1.0056174E+01,9.91992950E-01
-2.2777140E-02,1.0054832E+01,9.92176056E-01
-2.2776764E-02,1.0059128E+01,9.91817474E-01
-2.2776388E-02,1.0056711E+01,9.91733551E-01
-2.2776012E-02,1.0055100E+01,9.92305756E-01
-2.2775636E-02,1.0054563E+01,9.91985321E-01
-2.2775260E-02,1.0055100E+01,9.92061615E-01
-2.2774884E-02,1.0055100E+01,9.92389679E-01
-2.2774508E-02,1.0055906E+01,9.91916656E-01
-2.2774132E-02,1.0055100E+01,9.91550446E-01
-2.2773756E-02,1.0053489E+01,9.91725922E-01
-2.2773380E-02,1.0055906E+01,9.92336273E-01
-2.2773004E-02,1.0057517E+01,9.92603302E-01
-2.2772628E-02,1.0058323E+01,9.91863251E-01
-2.2772252E-02,1.0057786E+01,9.91466522E-01
-2.2771876E-02,1.0056174E+01,9.92061615E-01
-2.2771500E-02,1.0057517E+01,9.92206573E-01
-2.2771124E-02,1.0054563E+01,9.92107391E-01
-2.2770748E-02,1.0056980E+01,9.91931915E-01
-2.2770372E-02,1.0056174E+01,9.92206573E-01
-2.2769996E-02,1.0058591E+01,9.91985321E-01
-2.2769620E-02,1.0056980E+01,9.91390228E-01
-2.2769244E-02,1.0060203E+01,9.92008209E-01
-2.2768868E-02,1.0057249E+01,9.92748260E-01
-2.2768492E-02,1.0059934E+01,9.91962433E-01
-2.2768116E-02,1.0060471E+01,9.91603851E-01
-2.2767740E-02,1.0055637E+01,9.92023468E-01
-2.2767364E-02,1.0055906E+01,9.91588593E-01
-2.2766988E-02,1.0058591E+01,9.91710663E-01
-2.2766612E-02,1.0055637E+01,9.93007660E-01
-2.2766236E-02,1.0054832E+01,9.92641449E-01
-2.2765860E-02,1.0060203E+01,9.91230011E-01
-2.2765484E-02,1.0058323E+01,9.91519928E-01
-2.2765108E-02,1.0056711E+01,9.92107391E-01
-2.2764732E-02,1.0061545E+01,9.92321014E-01
-2.2764356E-02,1.0059128E+01,9.92214203E-01
-2.2763980E-02,1.0059934E+01,9.92023468E-01
-2.2763604E-02,1.0063157E+01,9.92015839E-01
-2.2763228E-02,1.0058860E+01,9.91611481E-01
-2.2762852E-02,1.0058323E+01,9.91451263E-01
-2.2762476E-02,1.0058591E+01,9.92481232E-01
-2.2762100E-02,1.0058591E+01,9.92641449E-01
-2.2761724E-02,1.0061008E+01,9.91451263E-01
-2.2761348E-02,1.0061814E+01,9.91374969E-01
-2.2760972E-02,1.0062351E+01,9.92198944E-01
-2.2760596E-02,1.0061008E+01,9.92305756E-01
-2.2760220E-02,1.0062351E+01,9.92168427E-01
-2.2759844E-02,1.0063425E+01,9.92298126E-01
-2.2759468E-02,1.0058860E+01,9.91535187E-01
-2.2759092E-02,1.0061008E+01,9.91550446E-01
-2.2758716E-02,1.0066111E+01,9.92084503E-01
-2.2758340E-02,1.0061008E+01,9.92267609E-01
-2.2757964E-02,1.0063425E+01,9.92023468E-01
-2.2757588E-02,1.0062888E+01,9.92298126E-01
-2.2757212E-02,1.0065037E+01,9.91725922E-01
-2.2756836E-02,1.0059934E+01,9.91374969E-01
-2.2756460E-02,1.0062620E+01,9.91985321E-01
-2.2756084E-02,1.0059397E+01,9.92145538E-01
-2.2755708E-02,1.0065305E+01,9.91901398E-01
-2.2755332E-02,1.0062620E+01,9.92176056E-01
-2.2754956E-02,1.0062888E+01,9.92290497E-01
-2.2754580E-02,1.0061814E+01,9.91733551E-01
-2.2754204E-02,1.0062351E+01,9.91283417E-01
-2.2753828E-02,1.0058591E+01,9.91710663E-01
-2.2753452E-02,1.0063157E+01,9.92588043E-01
-2.2753076E-02,1.0060203E+01,9.92313385E-01
-2.2752700E-02,1.0062888E+01,9.91939545E-01
-2.2752324E-02,1.0063425E+01,9.91664886E-01
-2.2751948E-02,1.0065842E+01,9.91641998E-01
-2.2751572E-02,1.0061277E+01,9.92191315E-01
-2.2751196E-02,1.0063962E+01,9.92343903E-01
-2.2750820E-02,1.0061545E+01,9.91992950E-01
-2.2750444E-02,1.0062351E+01,9.92061615E-01
-2.2750068E-02,1.0063157E+01,9.91664886E-01
-2.2749692E-02,1.0060740E+01,9.91550446E-01
-2.2749316E-02,1.0061008E+01,9.92397308E-01
-2.2748940E-02,1.0061277E+01,9.92778778E-01
-2.2748564E-02,1.0065037E+01,9.91626740E-01
-2.2748188E-02,1.0063962E+01,9.91283417E-01
-2.2747812E-02,1.0063157E+01,9.91733551E-01
-2.2747436E-02,1.0056711E+01,9.92267609E-01
-2.2747060E-02,1.0060471E+01,9.92557526E-01
-2.2746684E-02,1.0063694E+01,9.92221832E-01
-2.2746308E-02,1.0063425E+01,9.91374969E-01
-2.2745932E-02,1.0062083E+01,9.90993500E-01
-2.2745556E-02,1.0063157E+01,9.91870880E-01
-2.2745180E-02,1.0064231E+01,9.92984772E-01
-2.2744804E-02,1.0062083E+01,9.92565155E-01
-2.2744428E-02,1.0066111E+01,9.91672516E-01
-2.2744052E-02,1.0064231E+01,9.91024017E-01
-2.2743676E-02,1.0066379E+01,9.91626740E-01
-2.2743300E-02,1.0063157E+01,9.92580414E-01
-2.2742924E-02,1.0066379E+01,9.92671967E-01
-2.2742548E-02,1.0068528E+01,9.92069244E-01
-2.2742172E-02,1.0066379E+01,9.91672516E-01
-2.2741796E-02,1.0060740E+01,9.91413116E-01
-2.2741420E-02,1.0060203E+01,9.91458893E-01
-2.2741044E-02,1.0064500E+01,9.92725372E-01
-2.2740668E-02,1.0066917E+01,9.92649078E-01
-2.2740292E-02,1.0066648E+01,9.91664886E-01
-2.2739916E-02,1.0070676E+01,9.91329193E-01
-2.2739540E-02,1.0063962E+01,9.91809845E-01
-2.2739164E-02,1.0065305E+01,9.92328644E-01
-2.2738788E-02,1.0069602E+01,9.92237091E-01
-2.2738412E-02,1.0069602E+01,9.91901398E-01
-2.2738036E-02,1.0066917E+01,9.91985321E-01
-2.2737660E-02,1.0066917E+01,9.91725922E-01
-2.2737284E-02,1.0065842E+01,9.91817474E-01
-2.2736908E-02,1.0067722E+01,9.92061615E-01
-2.2736532E-02,1.0066648E+01,9.92053986E-01
-2.2736156E-02,1.0068528E+01,9.92404938E-01
-2.2735780E-02,1.0069065E+01,9.91840363E-01
-2.2735404E-02,1.0070139E+01,9.91466522E-01
-2.2735028E-02,1.0068796E+01,9.91878510E-01
-2.2734652E-02,1.0065305E+01,9.92397308E-01
-2.2734276E-02,1.0070676E+01,9.92427826E-01
-2.2733900E-02,1.0069333E+01,9.92244720E-01
-2.2733524E-02,1.0068796E+01,9.91436005E-01
-2.2733148E-02,1.0065574E+01,9.91168976E-01
-2.2732772E-02,1.0066379E+01,9.92137909E-01
-2.2732396E-02,1.0063425E+01,9.92610931E-01
-2.2732020E-02,1.0068259E+01,9.92359161E-01
-2.2731644E-02,1.0069602E+01,9.91947174E-01
-2.2731268E-02,1.0069065E+01,9.91306305E-01
-2.2730892E-02,1.0066111E+01,9.91367340E-01
-2.2730516E-02,1.0064500E+01,9.92191315E-01
-2.2730140E-02,1.0065842E+01,9.92603302E-01
-2.2729764E-02,1.0070408E+01,9.92374420E-01
-2.2729388E-02,1.0071213E+01,9.91420746E-01
-2.2729012E-02,1.0069871E+01,9.91374969E-01
-2.2728636E-02,1.0069602E+01,9.92000580E-01
-2.2728260E-02,1.0066111E+01,9.92221832E-01
-2.2727884E-02,1.0066917E+01,9.92176056E-01
-2.2727508E-02,1.0066111E+01,9.92221832E-01
-2.2727132E-02,1.0066379E+01,9.91626740E-01
-2.2726756E-02,1.0068259E+01,9.91313934E-01
-2.2726380E-02,1.0067722E+01,9.91909027E-01
-2.2726004E-02,1.0067454E+01,9.92809296E-01
-2.2725628E-02,1.0068259E+01,9.92488861E-01
-2.2725252E-02,1.0065842E+01,9.91649628E-01
-2.2724876E-02,1.0071213E+01,9.91428375E-01
-2.2724500E-02,1.0068528E+01,9.91626740E-01
-2.2724124E-02,1.0068796E+01,9.92343903E-01
-2.2723748E-02,1.0066648E+01,9.92626190E-01
-2.2723372E-02,1.0071750E+01,9.91695404E-01
-2.2722996E-02,1.0068528E+01,9.92145538E-01
-2.2722620E-02,1.0069065E+01,9.91954803E-01
-2.2722244E-02,1.0069871E+01,9.91298676E-01
-2.2721868E-02,1.0067454E+01,9.91863251E-01
-2.2721492E-02,1.0066379E+01,9.92824554E-01
-2.2721116E-02,1.0067991E+01,9.92252350E-01
-2.2720740E-02,1.0070408E+01,9.91649628E-01
-2.2720364E-02,1.0071750E+01,9.91680145E-01
-2.2719988E-02,1.0073362E+01,9.91703033E-01
-2.2719612E-02,1.0068528E+01,9.91924286E-01
-2.2719236E-02,1.0071482E+01,9.92794037E-01
-2.2718860E-02,1.0069602E+01,9.92557526E-01
-2.2718484E-02,1.0074973E+01,9.91260529E-01
-2.2718108E-02,1.0070676E+01,9.91016388E-01
-2.2717732E-02,1.0070676E+01,9.92145538E-01
-2.2717356E-02,1.0069333E+01,9.92717743E-01
-2.2716980E-02,1.0073899E+01,9.92176056E-01
-2.2716604E-02,1.0073093E+01,9.91802216E-01
-2.2716228E-02,1.0071750E+01,9.91542816E-01
-2.2715852E-02,1.0068528E+01,9.91764069E-01
-2.2715476E-02,1.0068528E+01,9.92191315E-01
-2.2715100E-02,1.0069602E+01,9.92404938E-01
-2.2714724E-02,1.0071213E+01,9.91802216E-01
-2.2714348E-02,1.0074705E+01,9.91741180E-01
-2.2713972E-02,1.0073362E+01,9.92153168E-01
-2.2713596E-02,1.0073899E+01,9.91893768E-01
-2.2713220E-02,1.0075242E+01,9.91832733E-01
-2.2712844E-02,1.0072556E+01,9.91855621E-01
-2.2712468E-02,1.0073899E+01,9.91916656E-01
-2.2712092E-02,1.0069333E+01,9.92038727E-01
-2.2711716E-02,1.0073630E+01,9.92603302E-01
-2.2711340E-02,1.0073630E+01,9.91939545E-01
-2.2710964E-02,1.0073362E+01,9.91535187E-01
-2.2710588E-02,1.0073362E+01,9.91641998E-01
-2.2710212E-02,1.0073362E+01,9.91855621E-01
-2.2709836E-02,1.0072019E+01,9.92343903E-01
-2.2709460E-02,1.0074436E+01,9.92259979E-01
-2.2709084E-02,1.0075510E+01,9.92069244E-01
-2.2708708E-02,1.0073630E+01,9.91687775E-01
-2.2708332E-02,1.0073093E+01,9.91695404E-01
-2.2707956E-02,1.0075242E+01,9.91893768E-01
-2.2707580E-02,1.0074436E+01,9.92206573E-01
-2.2707204E-02,1.0072825E+01,9.92214203E-01
-2.2706828E-02,1.0073093E+01,9.92000580E-01
-2.2706452E-02,1.0076047E+01,9.92061615E-01
-2.2706076E-02,1.0076853E+01,9.92130280E-01
-2.2705700E-02,1.0073899E+01,9.91390228E-01
-2.2705324E-02,1.0073362E+01,9.91214752E-01
-2.2704948E-02,1.0076047E+01,9.92717743E-01
-2.2704572E-02,1.0073093E+01,9.93015289E-01
-2.2704196E-02,1.0075779E+01,9.92122650E-01
-2.2703820E-02,1.0075242E+01,9.90917206E-01
-2.2703444E-02,1.0076584E+01,9.91107941E-01
-2.2703068E-02,1.0074436E+01,9.92397308E-01
-2.2702692E-02,1.0076584E+01,9.92832184E-01
-2.2702316E-02,1.0076316E+01,9.92397308E-01
-2.2701940E-02,1.0076584E+01,9.91786957E-01
-2.2701564E-02,1.0077122E+01,9.91268158E-01
-2.2701188E-02,1.0075510E+01,9.91535187E-01
-2.2700812E-02,1.0075510E+01,9.92099762E-01
-2.2700436E-02,1.0073630E+01,9.92778778E-01
-2.2700060E-02,1.0073093E+01,9.92626190E-01
-2.2699684E-02,1.0077659E+01,9.91367340E-01
-2.2699308E-02,1.0074436E+01,9.91367340E-01
-2.2698932E-02,1.0076316E+01,9.91802216E-01
-2.2698556E-02,1.0071213E+01,9.92343903E-01
-2.2698180E-02,1.0074705E+01,9.92382050E-01
-2.2697804E-02,1.0079270E+01,9.92359161E-01
-2.2697428E-02,1.0073630E+01,9.91779327E-01
-2.2697052E-02,1.0077390E+01,9.91374969E-01
-2.2696676E-02,1.0073630E+01,9.91344452E-01
-2.2696300E-02,1.0074973E+01,9.92443085E-01
-2.2695924E-02,1.0072825E+01,9.92809296E-01
-2.2695548E-02,1.0076584E+01,9.91962433E-01
-2.2695172E-02,1.0075510E+01,9.91489410E-01
-2.2694796E-02,1.0080076E+01,9.91481781E-01
-2.2694420E-02,1.0075779E+01,9.91748810E-01
-2.2694044E-02,1.0074436E+01,9.92115021E-01
-2.2693668E-02,1.0077122E+01,9.92527008E-01
-2.2693292E-02,1.0077122E+01,9.92206573E-01
-2.2692916E-02,1.0079270E+01,9.91626740E-01
-2.2692540E-02,1.0081150E+01,9.91291046E-01
-2.2692164E-02,1.0078464E+01,9.91542816E-01
-2.2691788E-02,1.0077122E+01,9.92374420E-01
-2.2691412E-02,1.0076584E+01,9.92366791E-01
-2.2691036E-02,1.0078464E+01,9.92229462E-01
-2.2690660E-02,1.0079270E+01,9.91855621E-01
-2.2690284E-02,1.0081150E+01,9.91298676E-01
-2.2689908E-02,1.0079539E+01,9.91382599E-01
-2.2689532E-02,1.0079539E+01,9.91992950E-01
-2.2689156E-02,1.0079807E+01,9.92733002E-01
-2.2688780E-02,1.0078733E+01,9.92473602E-01
-2.2688404E-02,1.0080344E+01,9.91535187E-01
-2.2688028E-02,1.0078196E+01,9.91168976E-01
-2.2687652E-02,1.0079539E+01,9.91672516E-01
-2.2687276E-02,1.0075510E+01,9.92412567E-01
-2.2686900E-02,1.0080076E+01,9.92420197E-01
-2.2686524E-02,1.0083567E+01,9.91832733E-01
-2.2686148E-02,1.0081687E+01,9.91962433E-01
-2.2685772E-02,1.0079001E+01,9.91847992E-01
-2.2685396E-02,1.0077927E+01,9.91367340E-01
-2.2685020E-02,1.0079001E+01,9.92168427E-01
-2.2684644E-02,1.0080344E+01,9.92465973E-01
-2.2684268E-02,1.0079001E+01,9.92115021E-01
-2.2683892E-02,1.0079270E+01,9.91474152E-01
-2.2683516E-02,1.0082761E+01,9.91725922E-01
-2.2683140E-02,1.0079270E+01,9.92107391E-01
-2.2682764E-02,1.0080613E+01,9.91809845E-01
-2.2682388E-02,1.0080344E+01,9.91878510E-01
-2.2682012E-02,1.0082493E+01,9.92465973E-01
-2.2681636E-02,1.0078464E+01,9.91870880E-01
-2.2681260E-02,1.0083030E+01,9.91695404E-01
-2.2680884E-02,1.0078464E+01,9.92183685E-01
-2.2680508E-02,1.0080613E+01,9.92031097E-01
-2.2680132E-02,1.0080881E+01,9.92038727E-01
-2.2679756E-02,1.0083030E+01,9.91962433E-01
-2.2679380E-02,1.0076584E+01,9.92366791E-01
-2.2679004E-02,1.0080881E+01,9.91863251E-01
-2.2678628E-02,1.0080881E+01,9.91466522E-01
-2.2678252E-02,1.0083835E+01,9.92115021E-01
-2.2677876E-02,1.0081150E+01,9.92061615E-01
-2.2677500E-02,1.0082224E+01,9.91970062E-01
-2.2677124E-02,1.0083030E+01,9.92290497E-01
-2.2676748E-02,1.0083030E+01,9.91962433E-01
-2.2676372E-02,1.0080344E+01,9.91451263E-01
-2.2675996E-02,1.0079807E+01,9.91947174E-01
